Open,High,Low,Close,Volume
19383.949219,19465.849609,19257.900391,19434.550781,243900.0
19369.0,19482.75,19317.199219,19465.0,0.0
19450.550781,19461.550781,19326.25,19365.25,268700.0
19301.75,19373.800781,19253.599609,19310.150391,256100.0
19320.650391,19425.949219,19296.300781,19393.599609,262600.0
19417.099609,19443.5,19381.300781,19396.449219,208700.0
19439.199219,19472.050781,19366.599609,19444.0,225200.0
19535.150391,19584.449219,19369.0,19386.699219,268300.0
19297.400391,19339.550781,19229.699219,19265.800781,466500.0
19298.349609,19366.849609,19249.699219,19306.050781,248200.0
19374.849609,19377.900391,19309.099609,19342.650391,307400.0
19433.449219,19452.800781,19334.75,19347.449219,233000.0
19375.550781,19388.199219,19223.650391,19253.800781,562600.0
19258.150391,19458.550781,19255.699219,19435.300781,333000.0
19525.050781,19545.150391,19432.849609,19528.800781,296800.0
19564.650391,19587.050781,19525.75,19574.900391,256800.0
19581.199219,19636.449219,19491.5,19611.050781,287600.0
19598.650391,19737.0,19550.050781,19727.050781,304900.0
19774.800781,19867.150391,19727.050781,19819.949219,288100.0
19890.0,20008.150391,19865.349609,19996.349609,248800.0
20110.150391,20110.349609,19914.650391,19993.199219,328100.0
19989.5,20096.900391,19944.099609,20070.0,251400.0
20127.949219,20167.650391,20043.449219,20103.099609,275100.0
20156.449219,20222.449219,20129.699219,20192.349609,438200.0
20155.949219,20195.349609,20115.699219,20133.300781,264900.0
19980.75,20050.650391,19878.849609,19901.400391,378100.0
19840.550781,19848.75,19709.949219,19742.349609,275100.0
19744.849609,19798.650391,19657.5,19674.25,246400.0
19678.199219,19734.150391,19601.550781,19674.550781,188400.0
19682.800781,19699.349609,19637.449219,19664.699219,204900.0
19637.050781,19730.699219,19554.0,19716.449219,203600.0
19761.800781,19766.650391,19492.099609,19523.550781,352800.0
19581.199219,19726.25,19551.050781,19638.300781,243500.0
19622.400391,19623.199219,19479.650391,19528.75,221700.0
19446.300781,19457.800781,19333.599609,19436.099609,277100.0
19521.849609,19576.949219,19487.300781,19545.75,234900.0
19621.199219,19675.75,19589.400391,19653.5,159100.0
19539.449219,19588.949219,19480.5,19512.349609,165100.0
19565.599609,19717.800781,19565.449219,19689.849609,216600.0
19767.0,19839.199219,19756.949219,19811.349609,213700.0
19822.699219,19843.300781,19772.650391,19794.0,217900.0
19654.550781,19805.400391,19635.300781,19751.050781,255000.0
19737.25,19781.300781,19691.849609,19731.75,181000.0
19843.199219,19849.75,19775.650391,19811.5,185800.0
19820.449219,19840.949219,19659.949219,19671.099609,198900.0
19545.199219,19681.800781,19512.349609,19624.699219,230300.0
19542.150391,19593.800781,19518.699219,19542.650391,198300.0
19521.599609,19556.849609,19257.849609,19281.75,176000.0
19286.449219,19347.300781,19074.150391,19122.150391,225300.0
19027.25,19041.699219,18837.849609,18857.25,300400.0
18928.75,19076.150391,18926.650391,19047.25,205200.0
19053.400391,19158.5,18940.0,19140.900391,180100.0
19232.949219,19233.699219,19056.449219,19079.599609,206000.0
19064.050781,19096.050781,18973.699219,18989.150391,194100.0
19120.0,19175.25,19064.150391,19133.25,245600.0
19241.0,19276.25,19210.900391,19230.599609,189500.0
19345.849609,19423.0,19309.699219,19411.75,180700.0
19404.050781,19423.5,19329.099609,19406.699219,198700.0
19449.599609,19464.400391,19401.5,19443.5,195000.0
19457.400391,19463.900391,19378.349609,19395.300781,208400.0
19351.849609,19451.300781,19329.449219,19425.349609,152200.0
19486.75,19494.400391,19414.75,19443.550781,189300.0
19651.400391,19693.199219,19579.650391,19675.449219,291500.0
19674.699219,19875.25,19627.0,19765.199219,282700.0
19674.75,19806.0,19667.449219,19731.800781,236800.0
19731.150391,19756.449219,19670.5,19694.0,173800.0
19770.900391,19829.099609,19754.050781,19783.400391,195000.0
19784.0,19825.550781,19703.849609,19811.849609,184500.0
19828.449219,19875.150391,19786.75,19802.0,170000.0
19809.599609,19832.849609,19768.849609,19794.699219,145900.0
19844.650391,19916.849609,19800.0,19889.699219,229600.0
19976.550781,20104.650391,19956.300781,20096.599609,236200.0
20108.5,20158.699219,20015.849609,20133.150391,486600.0
20194.099609,20291.550781,20183.699219,20267.900391,265800.0
20601.949219,20702.650391,20507.75,20686.800781,381100.0
20808.900391,20864.050781,20711.150391,20855.099609,421000.0
20950.75,20961.949219,20852.150391,20937.699219,359200.0
20932.400391,20941.25,20850.800781,20901.150391,275000.0
20934.099609,21006.099609,20862.699219,20969.400391,292400.0
20965.300781,21026.099609,20923.699219,20997.099609,212900.0
21018.550781,21037.900391,20867.150391,20906.400391,244900.0
20929.75,20950.0,20769.5,20926.349609,260300.0
21110.400391,21210.900391,21074.449219,21182.699219,334400.0
21287.449219,21492.300781,21235.300781,21456.650391,508800.0
21434.800781,21482.800781,21365.349609,21418.650391,249700.0
21477.650391,21505.050781,21337.75,21453.099609,249800.0
21543.5,21593.0,21087.349609,21150.150391,363900.0
21033.949219,21288.349609,20976.800781,21255.050781,277500.0
21295.849609,21390.5,21232.449219,21349.400391,284700.0
21365.199219,21477.150391,21329.449219,21441.349609,219500.0
21497.650391,21675.75,21495.800781,21654.75,256500.0
21715.0,21801.449219,21678.0,21778.699219,393100.0
21737.650391,21770.300781,21676.900391,21731.400391,270900.0
21727.75,21834.349609,21680.849609,21741.900391,154000.0
21751.349609,21755.599609,21555.650391,21665.800781,263700.0
21661.099609,21677.0,21500.349609,21517.349609,311900.0
21605.800781,21685.650391,21564.550781,21658.599609,339200.0
21705.75,21749.599609,21629.199219,21710.800781,309300.0
21747.599609,21763.949219,21492.900391,21513.0,231500.0
21653.599609,21724.449219,21517.849609,21544.849609,228600.0
21529.300781,21641.849609,21448.650391,21618.699219,217000.0
21688.0,21726.5,21593.75,21647.199219,212500.0
21773.550781,21928.25,21715.150391,21894.550781,294700.0
22053.150391,22115.550781,21963.550781,22097.449219,345500.0
22080.5,22124.150391,21969.800781,22032.300781,292400.0
21647.25,21851.5,21550.449219,21571.949219,456000.0
21414.199219,21539.400391,21285.550781,21462.25,387300.0
21615.199219,21670.599609,21575.0,21622.400391,343100.0
21716.699219,21750.25,21192.599609,21238.800781,449700.0
21185.25,21482.349609,21137.199219,21453.949219,407500.0
21454.599609,21459.0,21247.050781,21352.599609,418100.0
21433.099609,21763.25,21429.599609,21737.599609,376700.0
21775.75,21813.050781,21501.800781,21522.099609,375100.0
21487.25,21741.349609,21448.849609,21725.699219,410600.0
21780.650391,21832.949219,21658.75,21697.449219,332500.0
21812.75,22126.800781,21805.550781,21853.800781,442800.0
21921.050781,21964.300781,21726.949219,21771.699219,440800.0
21825.199219,21951.400391,21737.550781,21929.400391,371000.0
22045.050781,22053.300781,21860.150391,21930.5,346300.0
22009.650391,22011.050781,21665.300781,21717.949219,491100.0
21727.0,21804.449219,21629.900391,21782.5,349200.0
21800.800781,21831.699219,21574.75,21616.050781,287400.0
21664.300781,21766.800781,21543.349609,21743.25,365800.0
21578.150391,21870.849609,21530.199219,21840.050781,359100.0
21906.550781,21953.849609,21794.800781,21910.75,345400.0
22020.300781,22068.650391,21968.949219,22040.699219,343900.0
22103.449219,22186.650391,22021.050781,22122.25,0.0
22099.199219,22215.599609,22045.849609,22196.949219,295700.0
22248.849609,22249.400391,21997.949219,22055.050781,364500.0
22081.550781,22252.5,21875.25,22217.449219,343500.0
22290.0,22297.5,22186.099609,22212.699219,226000.0
22169.199219,22202.150391,22075.150391,22122.050781,207800.0
22090.199219,22218.25,22085.650391,22198.349609,252200.0
22214.099609,22229.150391,21915.849609,21951.150391,203000.0
21935.199219,22060.550781,21860.650391,21982.800781,360200.0
22048.300781,22353.300781,22047.75,22338.75,351500.0
22403.5,22440.900391,22358.300781,22405.599609,298800.0
22371.25,22416.900391,22269.150391,22356.300781,296200.0
22327.5,22497.199219,22224.349609,22474.050781,312300.0
22505.300781,22525.650391,22430.0,22493.550781,379900.0
22517.5,22526.599609,22307.25,22332.650391,277900.0
22334.449219,22452.550781,22256.0,22335.699219,299200.0
22432.199219,22446.75,21905.650391,21997.699219,493300.0
21982.550781,22204.599609,21917.5,22146.650391,426700.0
22064.849609,22120.900391,21931.699219,22023.349609,661500.0
21990.099609,22123.699219,21916.550781,22055.699219,356300.0
21946.449219,21978.300781,21793.099609,21817.449219,344200.0
21843.900391,21930.900391,21710.199219,21839.099609,312400.0
21989.900391,22080.949219,21941.300781,22011.949219,353200.0
21932.199219,22180.699219,21883.300781,22096.75,388700.0
21947.900391,22073.199219,21947.550781,22004.699219,328400.0
22053.949219,22193.599609,22052.849609,22123.650391,409100.0
22163.599609,22516.0,22163.599609,22326.900391,410500.0
22455.0,22529.949219,22427.75,22462.0,0.0
22458.800781,22497.599609,22388.150391,22453.300781,289500.0
22385.699219,22521.099609,22346.5,22434.650391,309600.0
22592.099609,22619.0,22303.800781,22514.650391,401000.0
22486.400391,22537.599609,22427.599609,22513.699219,242200.0
22578.349609,22697.300781,22550.349609,22666.300781,227600.0
22765.099609,22768.400391,22612.25,22642.75,232400.0
22720.25,22775.699219,22673.699219,22753.800781,276800.0
22677.400391,22726.449219,22503.75,22519.400391,357200.0
22339.050781,22427.449219,22259.550781,22272.5,355500.0
22125.300781,22213.75,22079.449219,22147.900391,317300.0
22212.349609,22326.5,21961.699219,21995.849609,456900.0
21861.5,22179.550781,21777.650391,22147.0,362500.0
22336.900391,22375.650391,22198.150391,22336.400391,279300.0
22447.050781,22447.550781,22349.449219,22368.0,231500.0
22421.550781,22476.449219,22384.0,22402.400391,235900.0
22316.900391,22625.949219,22305.25,22570.349609,475000.0
22620.400391,22620.400391,22385.550781,22419.949219,329900.0
22475.550781,22655.800781,22441.900391,22643.400391,292000.0
22679.650391,22783.349609,22568.400391,22604.849609,361900.0
22567.849609,22710.5,22567.849609,22648.199219,445900.0
22766.349609,22794.699219,22348.050781,22475.849609,438100.0
22561.599609,22588.800781,22409.449219,22442.699219,320300.0
22489.75,22499.050781,22232.050781,22302.5,297800.0
22231.199219,22368.650391,22185.199219,22302.5,277400.0
22224.800781,22307.75,21932.400391,21957.5,331300.0
21990.949219,22131.300781,21950.300781,22055.199219,265800.0
22027.949219,22131.650391,21821.050781,22104.050781,278200.0
22112.900391,22270.050781,22081.25,22217.849609,230200.0
22255.599609,22297.550781,22151.75,22200.550781,231900.0
22319.199219,22432.25,22054.550781,22403.849609,368900.0
22415.25,22502.150391,22345.650391,22466.099609,242700.0
22404.550781,22591.099609,22404.550781,22529.050781,347600.0
22576.599609,22629.5,22483.150391,22597.800781,290300.0
22614.099609,22993.599609,22577.449219,22967.650391,369800.0
22930.75,23026.400391,22908.0,22957.099609,261900.0
23038.949219,23110.800781,22871.199219,22932.449219,260000.0
22977.150391,22998.550781,22858.5,22888.150391,217900.0
22762.75,22825.5,22685.449219,22704.699219,269900.0
22617.449219,22705.75,22417.0,22488.650391,373400.0
22568.099609,22653.75,22465.099609,22530.699219,572100.0
23337.900391,23338.699219,23062.300781,23263.900391,569400.0
23179.5,23179.5,21281.449219,21884.5,1006100.0
22128.349609,22670.400391,21791.949219,22620.349609,638500.0
22798.599609,22910.150391,22642.599609,22821.400391,480400.0
22821.849609,23320.199219,22789.050781,23290.150391,473600.0
23319.150391,23411.900391,23227.150391,23259.199219,304400.0
23283.75,23389.449219,23206.650391,23264.849609,305200.0
23344.449219,23441.949219,23295.949219,23322.949219,295600.0
23480.949219,23481.050781,23353.900391,23398.900391,268300.0
23464.949219,23490.400391,23334.25,23465.599609,223100.0
23570.800781,23579.050781,23499.699219,23557.900391,272200.0
23629.849609,23664.0,23412.900391,23516.0,328800.0
23586.150391,23624.0,23442.599609,23567.0,280300.0
23661.150391,23667.099609,23398.199219,23501.099609,609900.0
23382.300781,23558.099609,23350.0,23537.849609,239400.0
23577.099609,23754.150391,23562.050781,23721.300781,298100.0
23723.099609,23889.900391,23670.449219,23868.800781,287800.0
23881.550781,24087.449219,23805.400391,24044.5,515200.0
24085.900391,24174.0,23985.800781,24010.599609,354800.0
23992.949219,24164.0,23992.699219,24141.949219,0.0
24228.75,24236.349609,24056.400391,24123.849609,0.0
24291.75,24309.150391,24207.099609,24286.5,0.0
24369.949219,24401.0,24281.0,24302.150391,251200.0
24213.349609,24363.0,24168.849609,24323.849609,298400.0
24329.449219,24344.599609,24240.550781,24320.550781,266300.0
24351.0,24443.599609,24331.900391,24433.199219,250500.0
24459.849609,24461.050781,24141.800781,24324.449219,292300.0
24396.550781,24402.650391,24193.75,24315.949219,306400.0
24387.949219,24592.199219,24331.150391,24502.150391,325800.0
24587.599609,24635.050781,24522.75,24586.699219,305400.0
24615.900391,24661.25,24587.650391,24613.0,283200.0
24543.800781,24837.75,24504.449219,24800.849609,350900.0
24853.800781,24854.800781,24508.150391,24530.900391,343800.0
24445.75,24595.199219,24362.300781,24509.25,324200.0
24568.900391,24582.550781,24074.199219,24479.050781,436400.0
24444.949219,24504.25,24307.25,24413.5,366600.0
24230.949219,24426.150391,24210.800781,24406.099609,391800.0
24423.349609,24861.150391,24410.900391,24834.849609,383800.0
24943.300781,24999.75,24774.599609,24836.099609,355000.0
24839.400391,24971.75,24798.650391,24857.300781,385000.0
24886.699219,24984.599609,24856.5,24951.150391,333600.0
25030.949219,25078.300781,24956.400391,25010.900391,431300.0
24789.0,24851.900391,24686.849609,24717.699219,345000.0
24302.849609,24350.050781,23893.699219,24055.599609,487000.0
24189.849609,24382.599609,23960.400391,23992.550781,312300.0
24289.400391,24337.699219,24184.900391,24297.5,317600.0
24248.550781,24340.5,24079.699219,24117.0,311900.0
24386.849609,24419.75,24311.199219,24367.5,215100.0
24320.050781,24472.800781,24212.099609,24347.0,279900.0
24342.349609,24359.949219,24116.5,24139.0,239700.0
24184.400391,24196.5,24099.699219,24135.0,0.0
